,借車站,還車站,路線次數,reverse,difference,lat_start,lng_start,lat_end,lng_end
6183,捷運辛亥站,寶藏巖觀音亭,11,0,11,25.00467,121.55684,25.01027,121.5331
6184,捷運辛亥站,捷運景美站(2號出口),22,1,21,25.00467,121.55684,24.99366,121.54124
6185,捷運辛亥站,文山第二行政中心,116,6,110,25.00467,121.55684,25.00115,121.55142
6186,捷運辛亥站,景華街128巷口,14,0,14,25.00467,121.55684,24.99543,121.54725
6187,捷運辛亥站,興旺公園,148,3,145,25.00467,121.55684,25.00587,121.55012
6188,捷運辛亥站,興福國中,213,0,213,25.00467,121.55684,25.00465,121.54916
6189,捷運辛亥站,興豐公園,38,3,35,25.00467,121.55684,24.99982,121.54761
6190,捷運辛亥站,興隆路2段203巷,16,0,16,25.00467,121.55684,25.00346,121.54709
6191,捷運辛亥站,興隆路二段203巷(敦南),32,0,32,25.00467,121.55684,25.00198,121.54856
6192,捷運辛亥站,興隆路二段275巷1弄口,197,3,194,25.00467,121.55684,25.00268,121.55277
6193,捷運辛亥站,辛亥生態公園,17,4,13,25.00467,121.55684,25.00348,121.55642
6194,捷運辛亥站,辛亥路四段77巷口,142,5,137,25.00467,121.55684,25.00743,121.55877
6195,捷運關渡站(1號出口),大度立德路口,116,27,89,25.12397,121.46712,25.1231,121.47092
6196,捷運關渡站(1號出口),承德路七段280巷口,13,0,13,25.12397,121.46712,25.11587,121.50576
6197,捷運關渡站(1號出口),捷運動物園站,16,81,65,25.12397,121.46712,24.99873,121.57985
6198,捷運關渡站(1號出口),捷運圓山站(1號出口),3,13,10,25.12397,121.46712,25.07133,121.52024
6199,捷運關渡站(1號出口),立功立德路口,222,11,211,25.12397,121.46712,25.12501,121.47158
6200,捷運關渡站(1號出口),關渡宮,268,6,262,25.12397,121.46712,25.11739,121.46288
6201,捷運關渡站(1號出口),關渡自然公園,601,5,596,25.12397,121.46712,25.11884,121.46912
6202,捷運關渡站(1號出口),關渡醫院,520,22,498,25.12397,121.46712,25.1203,121.4665
6203,捷運關渡站(2號出口),中央北路四段30巷口,12,0,12,25.12618,121.46737,25.13539,121.478
6204,捷運關渡站(2號出口),中央北路四段540巷口,87,2,85,25.12618,121.46737,25.12796,121.46782
6205,捷運關渡站(2號出口),關渡宮,13,0,13,25.12618,121.46737,25.11739,121.46288
6206,捷運雙連站(2號出口),中原公園,21,0,21,25.05826,121.52063,25.05583,121.52821
6207,捷運雙連站(2號出口),中原民生路口,23,3,20,25.05826,121.52063,25.05808,121.52887
6208,捷運雙連站(2號出口),中山北路二段59巷口,63,14,49,25.05826,121.52063,25.05606,121.5229
6209,捷運雙連站(2號出口),北平東杭州北路口,13,0,13,25.05826,121.52063,25.04553,121.52736
6210,捷運雙連站(2號出口),北平紹興路口,11,0,11,25.05826,121.52063,25.04597,121.52579
6211,捷運雙連站(2號出口),南京太原路口,24,6,18,25.05826,121.52063,25.05366,121.51638
6212,捷運雙連站(2號出口),台泥大樓,33,10,23,25.05826,121.52063,25.06142,121.52305
6213,捷運雙連站(2號出口),圓環站,39,1,38,25.05826,121.52063,25.05369,121.51418
6214,捷運雙連站(2號出口),大稻埕公園,53,2,51,25.05826,121.52063,25.05915,121.51033
6215,捷運雙連站(2號出口),大稻埕碼頭,49,6,43,25.05826,121.52063,25.05662,121.50783
6216,捷運雙連站(2號出口),太原五原路口,77,3,74,25.05826,121.52063,25.05646,121.51698
6217,捷運雙連站(2號出口),太原廣場,14,4,10,25.05826,121.52063,25.04925,121.51468
6218,捷運雙連站(2號出口),寧夏涼州街口,23,4,19,25.05826,121.52063,25.06095,121.51428
6219,捷運雙連站(2號出口),承德民權路口,8,35,27,25.05826,121.52063,25.06247,121.51839
6220,捷運雙連站(2號出口),承德民生西路口,53,13,40,25.05826,121.52063,25.05756,121.51828
6221,捷運雙連站(2號出口),捷運中山站(2號出口),31,13,18,25.05826,121.52063,25.05228,121.52176
6222,捷運雙連站(2號出口),捷運中山站(5號出口),27,39,12,25.05826,121.52063,25.05296,121.51938
6223,捷運雙連站(2號出口),捷運北門站(3號出口),4,15,11,25.05826,121.52063,25.04991,121.5104
6224,捷運雙連站(2號出口),捷運民權西路站(2號出口),10,27,17,25.05826,121.52063,25.06174,121.51969
6225,捷運雙連站(2號出口),捷運行政大樓,15,1,14,25.05826,121.52063,25.05575,121.52168
6226,捷運雙連站(2號出口),新生錦州街口,15,0,15,25.05826,121.52063,25.05955,121.52744
6227,捷運雙連站(2號出口),新生長春路口,17,0,17,25.05826,121.52063,25.05639,121.52752
6228,捷運雙連站(2號出口),新興公園,24,3,21,25.05826,121.52063,25.06157,121.52439
6229,捷運雙連站(2號出口),朝陽公園,66,3,63,25.05826,121.52063,25.05592,121.51367
6230,捷運雙連站(2號出口),林安泰古厝,3,17,14,25.05826,121.52063,25.07154,121.53058
6231,捷運雙連站(2號出口),林森長春路口,88,3,85,25.05826,121.52063,25.05497,121.52536
6232,捷運雙連站(2號出口),樹德公園_1,16,1,15,25.05826,121.52063,25.06669,121.51615
6233,捷運雙連站(2號出口),歸綏戲曲公園,193,5,188,25.05826,121.52063,25.05805,121.51353
6234,捷運雙連站(2號出口),永樂市場,85,9,76,25.05826,121.52063,25.05454,121.51052
6235,捷運雙連站(2號出口),永盛公園(民生東路一段23巷),187,3,184,25.05826,121.52063,25.05873,121.52488
6236,捷運雙連站(2號出口),臺北市立美術館,1,13,12,25.05826,121.52063,25.06987,121.52291
6237,捷運雙連站(2號出口),蔣渭水紀念公園,168,7,161,25.05826,121.52063,25.06011,121.51729
6238,捷運雙連站(2號出口),農安雙城街口,10,0,10,25.05826,121.52063,25.06491,121.52449
6239,捷運雙連站(2號出口),重慶保安街口(家樂福重慶店),152,7,145,25.05826,121.52063,25.05918,121.51373
6240,捷運雙連站(2號出口),重慶長安路口,14,0,14,25.05826,121.52063,25.0515,121.51398
6241,捷運雙連站(2號出口),陳天來故居,38,3,35,25.05826,121.52063,25.05601,121.50895
6242,捷運雙連站(2號出口),雙蓮國小,12,1,11,25.05826,121.52063,25.06157,121.51683
6243,捷運麟光站(2號出口),三興國小,1,11,10,25.0181,121.55929,25.02969,121.55766
6244,捷運麟光站(2號出口),克勤新村,11,0,11,25.0181,121.55929,25.02589,121.56073
6245,捷運麟光站(2號出口),吳興街260巷,19,0,19,25.0181,121.55929,25.02606,121.5631
6246,捷運麟光站(2號出口),吳興街284巷36弄口,10,0,10,25.0181,121.55929,25.02236,121.56268
6247,捷運麟光站(2號出口),和平東路三段341巷口,45,0,45,25.0181,121.55929,25.02188,121.55891
6248,捷運麟光站(2號出口),和平東路三段530巷口,26,5,21,25.0181,121.55929,25.01545,121.56134
6249,捷運麟光站(2號出口),和平東路三段631巷口,44,0,44,25.0181,121.55929,25.0132,121.56335
6250,捷運麟光站(2號出口),捷運六張犁站,8,61,53,25.0181,121.55929,25.02397,121.55266
6251,捷運麟光站(2號出口),臥龍公園,11,1,10,25.0181,121.55929,25.01623,121.55037
6252,捷運麟光站(2號出口),臥龍樂業街口,41,2,39,25.0181,121.55929,25.01856,121.55558
6253,捷運麟光站(2號出口),臥龍街195巷口,83,0,83,25.0181,121.55929,25.01783,121.55224
6254,捷運麟光站(2號出口),芳和國中,24,0,24,25.0181,121.55929,25.0189,121.55013
6255,捷運龍山寺站(1號出口),中華桂林路口,34,17,17,25.03535,121.49938,25.03771,121.50662
6256,捷運龍山寺站(1號出口),兩棵樹公園,247,0,247,25.03535,121.49938,25.03253,121.49549
6257,捷運龍山寺站(1號出口),南機場夜市(中華路二段),74,3,71,25.03535,121.49938,25.02886,121.50518
6258,捷運龍山寺站(1號出口),南海和平路口西南側,30,2,28,25.03535,121.49938,25.03024,121.50904
6259,捷運龍山寺站(1號出口),古亭國中,16,1,15,25.03535,121.49938,25.02442,121.5107
6260,捷運龍山寺站(1號出口),和平西路二段190巷口,15,0,15,25.03535,121.49938,25.03348,121.50445
6261,捷運龍山寺站(1號出口),國興中華路口,11,0,11,25.03535,121.49938,25.02485,121.50898
6262,捷運龍山寺站(1號出口),國興青年路口,33,1,32,25.03535,121.49938,25.02594,121.50651
6263,捷運龍山寺站(1號出口),大理高中,189,2,187,25.03535,121.49938,25.03124,121.49075
6264,捷運龍山寺站(1號出口),寶興長泰街口(西南角),60,1,59,25.03535,121.49938,25.0216,121.49597
6265,捷運龍山寺站(1號出口),復華花園新城,148,5,143,25.03535,121.49938,25.02964,121.50258
6266,捷運龍山寺站(1號出口),德昌寶興街口(西北角),167,2,165,25.03535,121.49938,25.02365,121.49528
6267,捷運龍山寺站(1號出口),德昌街10巷口,52,3,49,25.03535,121.49938,25.02533,121.4996
6268,捷運龍山寺站(1號出口),忠德公園,157,1,156,25.03535,121.49938,25.02516,121.49604
6269,捷運龍山寺站(1號出口),捷運龍山寺站(1號出口)_1,110,73,37,25.03535,121.49938,25.03548,121.50026
6270,捷運龍山寺站(1號出口),新和國小,71,0,71,25.03535,121.49938,25.02582,121.50255
6271,捷運龍山寺站(1號出口),東園國小,104,4,100,25.03535,121.49938,25.02257,121.49807
6272,捷運龍山寺站(1號出口),柳鄉公園,213,2,211,25.03535,121.49938,25.03731,121.49526
6273,捷運龍山寺站(1號出口),桂林昆明街口,34,6,28,25.03535,121.49938,25.03811,121.50362
6274,捷運龍山寺站(1號出口),泉州寧波西街口,20,0,20,25.03535,121.49938,25.02965,121.51415
6275,捷運龍山寺站(1號出口),環河南和平西路口,65,0,65,25.03535,121.49938,25.03517,121.49048
6276,捷運龍山寺站(1號出口),綠堤社區公園,397,5,392,25.03535,121.49938,25.03302,121.4931
6277,捷運龍山寺站(1號出口),老松國小,63,21,42,25.03535,121.49938,25.03792,121.50177
6278,捷運龍山寺站(1號出口),聯合醫院和平院區,74,1,73,25.03535,121.49938,25.03516,121.50641
6279,捷運龍山寺站(1號出口),艋舺大道146巷口,22,1,21,25.03535,121.49938,25.03301,121.5016
6280,捷運龍山寺站(1號出口),艋舺西藏路口,38,1,37,25.03535,121.49938,25.0287,121.49156
6281,捷運龍山寺站(1號出口),莒光和平路口,26,1,25,25.03535,121.49938,25.03132,121.50745
6282,捷運龍山寺站(1號出口),莒光大埔街口,41,0,41,25.03535,121.49938,25.03132,121.50519
6283,捷運龍山寺站(1號出口),莒光社會住宅,104,4,100,25.03535,121.49938,25.0317,121.50033
6284,捷運龍山寺站(1號出口),莒光立體停車場,40,2,38,25.03535,121.49938,25.03116,121.50336
6285,捷運龍山寺站(1號出口),莒光郵局,32,14,18,25.03535,121.49938,25.03124,121.50122
6286,捷運龍山寺站(1號出口),華江八號公園,324,2,322,25.03535,121.49938,25.03388,121.49293
6287,捷運龍山寺站(1號出口),華江國小,229,3,226,25.03535,121.49938,25.03397,121.49029
6288,捷運龍山寺站(1號出口),華江污水廠,118,0,118,25.03535,121.49938,25.03606,121.49163
6289,捷運龍山寺站(1號出口),華江高中,628,9,619,25.03535,121.49938,25.02744,121.49619
6290,捷運龍山寺站(1號出口),華西公園,336,12,324,25.03535,121.49938,25.03852,121.49881
6291,捷運龍山寺站(1號出口),萬大國小(萬大路344巷口),37,1,36,25.03535,121.49938,25.02376,121.49986
6292,捷運龍山寺站(1號出口),萬大路486巷口,30,0,30,25.03535,121.49938,25.01975,121.4973
6293,捷運龍山寺站(1號出口),萬大路493巷,12,1,11,25.03535,121.49938,25.01975,121.4992
6294,捷運龍山寺站(1號出口),萬華266號綠地,83,19,64,25.03535,121.49938,25.0403,121.50197
6295,捷運龍山寺站(1號出口),萬華國中_1,112,4,108,25.03535,121.49938,25.02926,121.49936
6296,捷運龍山寺站(1號出口),萬華火車站,19,1,18,25.03535,121.49938,25.03364,121.50322
6297,捷運龍山寺站(1號出口),萬華火車站(D2廣場),47,8,39,25.03535,121.49938,25.03394,121.50117
6298,捷運龍山寺站(1號出口),萬華青年公宅,21,0,21,25.03535,121.49938,25.02021,121.50376
6299,捷運龍山寺站(1號出口),螢橋國小,14,0,14,25.03535,121.49938,25.02609,121.51389
6300,捷運龍山寺站(1號出口),西園公園,71,1,70,25.03535,121.49938,25.0271,121.49775
6301,捷運龍山寺站(1號出口),西園艋舺路口,100,4,96,25.03535,121.49938,25.03267,121.49757
6302,捷運龍山寺站(1號出口),貓公園(中興橋頭),13,1,12,25.03535,121.49938,25.04367,121.50218
6303,捷運龍山寺站(1號出口),錦德公園,186,1,185,25.03535,121.49938,25.02332,121.49264
6304,捷運龍山寺站(1號出口),長沙公園,36,1,35,25.03535,121.49938,25.0417,121.49992
6305,捷運龍山寺站(1號出口),長順區民活動中心,57,2,55,25.03535,121.49938,25.03284,121.48908
6306,捷運龍山寺站(1號出口),長順艋舺大道口,87,0,87,25.03535,121.49938,25.03035,121.49228
6307,捷運龍山寺站(1號出口),長順街60巷口,28,0,28,25.03535,121.49938,25.03119,121.48858
6308,捷運龍山寺站(1號出口),雙園國中,194,8,186,25.03535,121.49938,25.02673,121.49176
6309,捷運龍山寺站(1號出口),雙園國中地下停車場,86,0,86,25.03535,121.49938,25.02768,121.49134
6310,捷運龍山寺站(1號出口),青年公園3號出口,32,0,32,25.03535,121.49938,25.02273,121.50271
6311,捷運龍山寺站(1號出口),青年公園棒球場,48,1,47,25.03535,121.49938,25.0241,121.50289
6312,捷運龍山寺站(1號出口),青年公園高爾夫球場,20,0,20,25.03535,121.49938,25.02481,121.50755
6313,捷運龍山寺站(1號出口),青年路152巷口,18,0,18,25.03535,121.49938,25.01979,121.5009
6314,捷運龍山寺站(1號出口),龍山國中,16,0,16,25.03535,121.49938,25.03646,121.50492
6315,捷運龍山寺站(1號出口),龍山國小,175,4,171,25.03535,121.49938,25.0355,121.49541
6316,捷運龍山寺站(1號出口)_1,中華桂林路口,15,30,15,25.03548,121.50026,25.03771,121.50662
6317,捷運龍山寺站(1號出口)_1,兩棵樹公園,53,2,51,25.03548,121.50026,25.03253,121.49549
6318,捷運龍山寺站(1號出口)_1,南機場夜市(中華路二段),36,5,31,25.03548,121.50026,25.02886,121.50518
6319,捷運龍山寺站(1號出口)_1,南門國中,13,2,11,25.03548,121.50026,25.03543,121.50834
6320,捷運龍山寺站(1號出口)_1,國興中華路口,11,0,11,25.03548,121.50026,25.02485,121.50898
6321,捷運龍山寺站(1號出口)_1,國興青年路口,14,1,13,25.03548,121.50026,25.02594,121.50651
6322,捷運龍山寺站(1號出口)_1,大理高中,54,1,53,25.03548,121.50026,25.03124,121.49075
6323,捷運龍山寺站(1號出口)_1,寶興長泰街口(西南角),20,0,20,25.03548,121.50026,25.0216,121.49597
6324,捷運龍山寺站(1號出口)_1,復華花園新城,68,2,66,25.03548,121.50026,25.02964,121.50258
6325,捷運龍山寺站(1號出口)_1,德昌寶興街口(西北角),39,0,39,25.03548,121.50026,25.02365,121.49528
6326,捷運龍山寺站(1號出口)_1,德昌街10巷口,23,1,22,25.03548,121.50026,25.02533,121.4996
6327,捷運龍山寺站(1號出口)_1,忠德公園,49,0,49,25.03548,121.50026,25.02516,121.49604
6328,捷運龍山寺站(1號出口)_1,捷運臺大醫院站(1號出口),14,0,14,25.03548,121.50026,25.04074,121.51586
6329,捷運龍山寺站(1號出口)_1,捷運龍山寺站(1號出口),73,110,37,25.03548,121.50026,25.03535,121.49938
6330,捷運龍山寺站(1號出口)_1,新和國小,19,2,17,25.03548,121.50026,25.02582,121.50255
6331,捷運龍山寺站(1號出口)_1,東園國小,31,1,30,25.03548,121.50026,25.02257,121.49807
6332,捷運龍山寺站(1號出口)_1,柳鄉公園,39,1,38,25.03548,121.50026,25.03731,121.49526
6333,捷運龍山寺站(1號出口)_1,植物園,16,0,16,25.03548,121.50026,25.0299,121.51033
6334,捷運龍山寺站(1號出口)_1,環河南和平西路口,23,0,23,25.03548,121.50026,25.03517,121.49048
6335,捷運龍山寺站(1號出口)_1,綠堤社區公園,148,0,148,25.03548,121.50026,25.03302,121.4931
6336,捷運龍山寺站(1號出口)_1,老松國小,33,11,22,25.03548,121.50026,25.03792,121.50177
6337,捷運龍山寺站(1號出口)_1,聯合醫院和平院區,25,13,12,25.03548,121.50026,25.03516,121.50641
6338,捷運龍山寺站(1號出口)_1,艋舺西藏路口,10,0,10,25.03548,121.50026,25.0287,121.49156
6339,捷運龍山寺站(1號出口)_1,莒光和平路口,22,1,21,25.03548,121.50026,25.03132,121.50745
6340,捷運龍山寺站(1號出口)_1,莒光社會住宅,28,7,21,25.03548,121.50026,25.0317,121.50033
6341,捷運龍山寺站(1號出口)_1,莒光立體停車場,11,1,10,25.03548,121.50026,25.03116,121.50336
6342,捷運龍山寺站(1號出口)_1,莒光郵局,31,1,30,25.03548,121.50026,25.03124,121.50122
6343,捷運龍山寺站(1號出口)_1,華江八號公園,89,0,89,25.03548,121.50026,25.03388,121.49293
6344,捷運龍山寺站(1號出口)_1,華江國小,77,0,77,25.03548,121.50026,25.03397,121.49029
6345,捷運龍山寺站(1號出口)_1,華江污水廠,19,0,19,25.03548,121.50026,25.03606,121.49163
6346,捷運龍山寺站(1號出口)_1,華江高中,112,3,109,25.03548,121.50026,25.02744,121.49619
6347,捷運龍山寺站(1號出口)_1,華西公園,127,12,115,25.03548,121.50026,25.03852,121.49881
6348,捷運龍山寺站(1號出口)_1,萬大國小(萬大路344巷口),15,2,13,25.03548,121.50026,25.02376,121.49986
6349,捷運龍山寺站(1號出口)_1,萬華國中_1,48,3,45,25.03548,121.50026,25.02926,121.49936
6350,捷運龍山寺站(1號出口)_1,西園公園,18,0,18,25.03548,121.50026,25.0271,121.49775
6351,捷運龍山寺站(1號出口)_1,西園艋舺路口,25,2,23,25.03548,121.50026,25.03267,121.49757
6352,捷運龍山寺站(1號出口)_1,錦德公園,73,0,73,25.03548,121.50026,25.02332,121.49264
6353,捷運龍山寺站(1號出口)_1,長順區民活動中心,29,0,29,25.03548,121.50026,25.03284,121.48908
6354,捷運龍山寺站(1號出口)_1,長順艋舺大道口,21,0,21,25.03548,121.50026,25.03035,121.49228
6355,捷運龍山寺站(1號出口)_1,雙園國中,36,0,36,25.03548,121.50026,25.02673,121.49176
6356,捷運龍山寺站(1號出口)_1,雙園國中地下停車場,15,0,15,25.03548,121.50026,25.02768,121.49134
