"times","stop_id1","longitude1（經度）","latitude1（緯度）","stop_id2","longitude2","latitude2"
68,"U119055",121.53585,25.01793,"U119082",121.53781,25.0170300025
408,"U119055",121.53585,25.01793,"U119083",121.53846,25.0196000025
12,"U119055",121.53585,25.01793,"U119084",121.54305,25.0190000025
27,"U119055",121.53585,25.01793,"U119085",121.54247,25.0185700025
292,"U119055",121.53585,25.01793,"U119086",121.53928,25.0180400025
91,"U119055",121.53585,25.01793,"U119087",121.54031,25.0169000025
21,"U119055",121.53585,25.01793,"U119088",121.54347,25.0199500025
15,"U119055",121.53585,25.01793,"U119089",121.54242,25.0179100025
96,"U119055",121.53585,25.01793,"U119090",121.53591,25.0211200025
1,"U119055",121.53585,25.01793,"U119091",121.54469,25.0181600025
88,"U119056",121.53535,25.01627,"U119057",121.53718,25.0166600025
13,"U119056",121.53535,25.01627,"U119058",121.53583,25.0198000025
28,"U119056",121.53535,25.01627,"U119059",121.53791,25.0159500025
41,"U119056",121.53535,25.01627,"U119060",121.53786,25.0156600025
36,"U119056",121.53535,25.01627,"U119061",121.53786,25.0151100025
1,"U119056",121.53535,25.01627,"U119062",121.53798,25.0134500025
160,"U119056",121.53535,25.01627,"U119063",121.53635,25.0160300025
190,"U119056",121.53535,25.01627,"U119065",121.53574,25.0169900025
1,"U119056",121.53535,25.01627,"U119066",121.53633,25.0215700025
13,"U119056",121.53535,25.01627,"U119067",121.54145,25.0205300025
6,"U119056",121.53535,25.01627,"U119068",121.54175,25.0198700025
9,"U119056",121.53535,25.01627,"U119069",121.53906,25.0207400025
399,"U119056",121.53535,25.01627,"U119070",121.53583,25.0156100025
14,"U119056",121.53535,25.01627,"U119071",121.53992,25.0203600025
11,"U119056",121.53535,25.01627,"U119072",121.53868,25.0188100025
15,"U119056",121.53535,25.01627,"U119074",121.53825,25.0154800025
38,"U119056",121.53535,25.01627,"U119075",121.53995,25.0176100025
1,"U119056",121.53535,25.01627,"U119076",121.54195,25.0192200025
39,"U119056",121.53535,25.01627,"U119077",121.536,25.0189000025
12,"U119056",121.53535,25.01627,"U119078",121.53888,25.0170400025
183,"U119056",121.53535,25.01627,"U119079",121.53455,25.0169800025
41,"U119056",121.53535,25.01627,"U119080",121.53686,25.0153900025
14,"U119056",121.53535,25.01627,"U119082",121.53781,25.0170300025
32,"U119056",121.53535,25.01627,"U119083",121.53846,25.0196000025
2,"U119056",121.53535,25.01627,"U119085",121.54247,25.0185700025
28,"U119056",121.53535,25.01627,"U119086",121.53928,25.0180400025
10,"U119056",121.53535,25.01627,"U119087",121.54031,25.0169000025
2,"U119056",121.53535,25.01627,"U119088",121.54347,25.0199500025
2,"U119056",121.53535,25.01627,"U119089",121.54242,25.0179100025
7,"U119056",121.53535,25.01627,"U119090",121.53591,25.0211200025
30,"U119057",121.53718,25.01666,"U119058",121.53583,25.0198000025
254,"U119057",121.53718,25.01666,"U119059",121.53791,25.0159500025
346,"U119057",121.53718,25.01666,"U119060",121.53786,25.0156600025
361,"U119057",121.53718,25.01666,"U119061",121.53786,25.0151100025
9,"U119057",121.53718,25.01666,"U119062",121.53798,25.0134500025
181,"U119057",121.53718,25.01666,"U119063",121.53635,25.0160300025
1,"U119057",121.53718,25.01666,"U119064",121.54398,25.0175400025
88,"U119057",121.53718,25.01666,"U119065",121.53574,25.0169900025
2,"U119057",121.53718,25.01666,"U119066",121.53633,25.0215700025
22,"U119057",121.53718,25.01666,"U119067",121.54145,25.0205300025
10,"U119057",121.53718,25.01666,"U119068",121.54175,25.0198700025
11,"U119057",121.53718,25.01666,"U119069",121.53906,25.0207400025
343,"U119057",121.53718,25.01666,"U119070",121.53583,25.0156100025
31,"U119057",121.53718,25.01666,"U119071",121.53992,25.0203600025
16,"U119057",121.53718,25.01666,"U119072",121.53868,25.0188100025
111,"U119057",121.53718,25.01666,"U119074",121.53825,25.0154800025
107,"U119057",121.53718,25.01666,"U119075",121.53995,25.0176100025
5,"U119057",121.53718,25.01666,"U119076",121.54195,25.0192200025
76,"U119057",121.53718,25.01666,"U119077",121.536,25.0189000025
96,"U119057",121.53718,25.01666,"U119078",121.53888,25.0170400025
55,"U119057",121.53718,25.01666,"U119079",121.53455,25.0169800025
66,"U119057",121.53718,25.01666,"U119080",121.53686,25.0153900025
12,"U119057",121.53718,25.01666,"U119081",121.53909,25.0133700025
118,"U119057",121.53718,25.01666,"U119082",121.53781,25.0170300025
67,"U119057",121.53718,25.01666,"U119083",121.53846,25.0196000025
3,"U119057",121.53718,25.01666,"U119084",121.54305,25.0190000025
9,"U119057",121.53718,25.01666,"U119085",121.54247,25.0185700025
72,"U119057",121.53718,25.01666,"U119086",121.53928,25.0180400025
31,"U119057",121.53718,25.01666,"U119087",121.54031,25.0169000025
1,"U119057",121.53718,25.01666,"U119088",121.54347,25.0199500025
3,"U119057",121.53718,25.01666,"U119089",121.54242,25.0179100025
18,"U119057",121.53718,25.01666,"U119090",121.53591,25.0211200025
22,"U119058",121.53583,25.0198,"U119059",121.53791,25.0159500025
20,"U119058",121.53583,25.0198,"U119060",121.53786,25.0156600025
16,"U119058",121.53583,25.0198,"U119061",121.53786,25.0151100025
1,"U119058",121.53583,25.0198,"U119062",121.53798,25.0134500025
4,"U119058",121.53583,25.0198,"U119063",121.53635,25.0160300025
4,"U119058",121.53583,25.0198,"U119064",121.54398,25.0175400025
12,"U119058",121.53583,25.0198,"U119065",121.53574,25.0169900025
171,"U119058",121.53583,25.0198,"U119066",121.53633,25.0215700025
26,"U119058",121.53583,25.0198,"U119067",121.54145,25.0205300025
22,"U119058",121.53583,25.0198,"U119068",121.54175,25.0198700025
24,"U119058",121.53583,25.0198,"U119069",121.53906,25.0207400025
13,"U119058",121.53583,25.0198,"U119070",121.53583,25.0156100025
34,"U119058",121.53583,25.0198,"U119071",121.53992,25.0203600025
20,"U119058",121.53583,25.0198,"U119072",121.53868,25.0188100025
6,"U119058",121.53583,25.0198,"U119074",121.53825,25.0154800025
70,"U119058",121.53583,25.0198,"U119075",121.53995,25.0176100025
8,"U119058",121.53583,25.0198,"U119076",121.54195,25.0192200025
543,"U119058",121.53583,25.0198,"U119077",121.536,25.0189000025
7,"U119058",121.53583,25.0198,"U119078",121.53888,25.0170400025
22,"U119058",121.53583,25.0198,"U119079",121.53455,25.0169800025
1,"U119058",121.53583,25.0198,"U119080",121.53686,25.0153900025
16,"U119058",121.53583,25.0198,"U119082",121.53781,25.0170300025
116,"U119058",121.53583,25.0198,"U119083",121.53846,25.0196000025
5,"U119058",121.53583,25.0198,"U119084",121.54305,25.0190000025
12,"U119058",121.53583,25.0198,"U119085",121.54247,25.0185700025
45,"U119058",121.53583,25.0198,"U119086",121.53928,25.0180400025
21,"U119058",121.53583,25.0198,"U119087",121.54031,25.0169000025
7,"U119058",121.53583,25.0198,"U119088",121.54347,25.0199500025
5,"U119058",121.53583,25.0198,"U119089",121.54242,25.0179100025
1348,"U119058",121.53583,25.0198,"U119090",121.53591,25.0211200025
711,"U119059",121.53791,25.01595,"U119060",121.53786,25.0156600025
462,"U119059",121.53791,25.01595,"U119061",121.53786,25.0151100025
17,"U119059",121.53791,25.01595,"U119062",121.53798,25.0134500025
118,"U119059",121.53791,25.01595,"U119063",121.53635,25.0160300025
26,"U119059",121.53791,25.01595,"U119065",121.53574,25.0169900025
2,"U119059",121.53791,25.01595,"U119066",121.53633,25.0215700025
18,"U119059",121.53791,25.01595,"U119067",121.54145,25.0205300025
10,"U119059",121.53791,25.01595,"U119068",121.54175,25.0198700025
11,"U119059",121.53791,25.01595,"U119069",121.53906,25.0207400025
121,"U119059",121.53791,25.01595,"U119070",121.53583,25.0156100025
22,"U119059",121.53791,25.01595,"U119071",121.53992,25.0203600025
12,"U119059",121.53791,25.01595,"U119072",121.53868,25.0188100025
204,"U119059",121.53791,25.01595,"U119074",121.53825,25.0154800025
102,"U119059",121.53791,25.01595,"U119075",121.53995,25.0176100025
6,"U119059",121.53791,25.01595,"U119076",121.54195,25.0192200025
41,"U119059",121.53791,25.01595,"U119077",121.536,25.0189000025
130,"U119059",121.53791,25.01595,"U119078",121.53888,25.0170400025
25,"U119059",121.53791,25.01595,"U119079",121.53455,25.0169800025
86,"U119059",121.53791,25.01595,"U119080",121.53686,25.0153900025
15,"U119059",121.53791,25.01595,"U119081",121.53909,25.0133700025
103,"U119059",121.53791,25.01595,"U119082",121.53781,25.0170300025
55,"U119059",121.53791,25.01595,"U119083",121.53846,25.0196000025
1,"U119059",121.53791,25.01595,"U119084",121.54305,25.0190000025
5,"U119059",121.53791,25.01595,"U119085",121.54247,25.0185700025
57,"U119059",121.53791,25.01595,"U119086",121.53928,25.0180400025
34,"U119059",121.53791,25.01595,"U119087",121.54031,25.0169000025
4,"U119059",121.53791,25.01595,"U119088",121.54347,25.0199500025
3,"U119059",121.53791,25.01595,"U119089",121.54242,25.0179100025
12,"U119059",121.53791,25.01595,"U119090",121.53591,25.0211200025
1030,"U119060",121.53786,25.01566,"U119061",121.53786,25.0151100025
31,"U119060",121.53786,25.01566,"U119062",121.53798,25.0134500025
210,"U119060",121.53786,25.01566,"U119063",121.53635,25.0160300025
1,"U119060",121.53786,25.01566,"U119064",121.54398,25.0175400025
31,"U119060",121.53786,25.01566,"U119065",121.53574,25.0169900025
2,"U119060",121.53786,25.01566,"U119066",121.53633,25.0215700025
23,"U119060",121.53786,25.01566,"U119067",121.54145,25.0205300025
12,"U119060",121.53786,25.01566,"U119068",121.54175,25.0198700025
10,"U119060",121.53786,25.01566,"U119069",121.53906,25.0207400025
203,"U119060",121.53786,25.01566,"U119070",121.53583,25.0156100025
22,"U119060",121.53786,25.01566,"U119071",121.53992,25.0203600025
12,"U119060",121.53786,25.01566,"U119072",121.53868,25.0188100025
411,"U119060",121.53786,25.01566,"U119074",121.53825,25.0154800025
120,"U119060",121.53786,25.01566,"U119075",121.53995,25.0176100025
9,"U119060",121.53786,25.01566,"U119076",121.54195,25.0192200025
34,"U119060",121.53786,25.01566,"U119077",121.536,25.0189000025
181,"U119060",121.53786,25.01566,"U119078",121.53888,25.0170400025
32,"U119060",121.53786,25.01566,"U119079",121.53455,25.0169800025
184,"U119060",121.53786,25.01566,"U119080",121.53686,25.0153900025
33,"U119060",121.53786,25.01566,"U119081",121.53909,25.0133700025
121,"U119060",121.53786,25.01566,"U119082",121.53781,25.0170300025
52,"U119060",121.53786,25.01566,"U119083",121.53846,25.0196000025
2,"U119060",121.53786,25.01566,"U119084",121.54305,25.0190000025
7,"U119060",121.53786,25.01566,"U119085",121.54247,25.0185700025
62,"U119060",121.53786,25.01566,"U119086",121.53928,25.0180400025
38,"U119060",121.53786,25.01566,"U119087",121.54031,25.0169000025
5,"U119060",121.53786,25.01566,"U119088",121.54347,25.0199500025
6,"U119060",121.53786,25.01566,"U119089",121.54242,25.0179100025
15,"U119060",121.53786,25.01566,"U119090",121.53591,25.0211200025
86,"U119061",121.53786,25.01511,"U119062",121.53798,25.0134500025
204,"U119061",121.53786,25.01511,"U119063",121.53635,25.0160300025
29,"U119061",121.53786,25.01511,"U119065",121.53574,25.0169900025
1,"U119061",121.53786,25.01511,"U119066",121.53633,25.0215700025
15,"U119061",121.53786,25.01511,"U119067",121.54145,25.0205300025
9,"U119061",121.53786,25.01511,"U119068",121.54175,25.0198700025
7,"U119061",121.53786,25.01511,"U119069",121.53906,25.0207400025
200,"U119061",121.53786,25.01511,"U119070",121.53583,25.0156100025
20,"U119061",121.53786,25.01511,"U119071",121.53992,25.0203600025
10,"U119061",121.53786,25.01511,"U119072",121.53868,25.0188100025
568,"U119061",121.53786,25.01511,"U119074",121.53825,25.0154800025
68,"U119061",121.53786,25.01511,"U119075",121.53995,25.0176100025
5,"U119061",121.53786,25.01511,"U119076",121.54195,25.0192200025
38,"U119061",121.53786,25.01511,"U119077",121.536,25.0189000025
82,"U119061",121.53786,25.01511,"U119078",121.53888,25.0170400025
29,"U119061",121.53786,25.01511,"U119079",121.53455,25.0169800025
168,"U119061",121.53786,25.01511,"U119080",121.53686,25.0153900025
114,"U119061",121.53786,25.01511,"U119081",121.53909,25.0133700025
63,"U119061",121.53786,25.01511,"U119082",121.53781,25.0170300025
40,"U119061",121.53786,25.01511,"U119083",121.53846,25.0196000025
1,"U119061",121.53786,25.01511,"U119085",121.54247,25.0185700025
44,"U119061",121.53786,25.01511,"U119086",121.53928,25.0180400025
31,"U119061",121.53786,25.01511,"U119087",121.54031,25.0169000025
4,"U119061",121.53786,25.01511,"U119088",121.54347,25.0199500025
2,"U119061",121.53786,25.01511,"U119089",121.54242,25.0179100025
10,"U119061",121.53786,25.01511,"U119090",121.53591,25.0211200025
9,"U119062",121.53798,25.01345,"U119063",121.53635,25.0160300025
7,"U119062",121.53798,25.01345,"U119070",121.53583,25.0156100025
1,"U119062",121.53798,25.01345,"U119071",121.53992,25.0203600025
17,"U119062",121.53798,25.01345,"U119074",121.53825,25.0154800025
2,"U119062",121.53798,25.01345,"U119077",121.536,25.0189000025
2,"U119062",121.53798,25.01345,"U119078",121.53888,25.0170400025
1,"U119062",121.53798,25.01345,"U119079",121.53455,25.0169800025
7,"U119062",121.53798,25.01345,"U119080",121.53686,25.0153900025
104,"U119062",121.53798,25.01345,"U119081",121.53909,25.0133700025
1,"U119062",121.53798,25.01345,"U119082",121.53781,25.0170300025
81,"U119063",121.53635,25.01603,"U119065",121.53574,25.0169900025
1,"U119063",121.53635,25.01603,"U119066",121.53633,25.0215700025
9,"U119063",121.53635,25.01603,"U119067",121.54145,25.0205300025
4,"U119063",121.53635,25.01603,"U119068",121.54175,25.0198700025
7,"U119063",121.53635,25.01603,"U119069",121.53906,25.0207400025
471,"U119063",121.53635,25.01603,"U119070",121.53583,25.0156100025
9,"U119063",121.53635,25.01603,"U119071",121.53992,25.0203600025
7,"U119063",121.53635,25.01603,"U119072",121.53868,25.0188100025
49,"U119063",121.53635,25.01603,"U119074",121.53825,25.0154800025
37,"U119063",121.53635,25.01603,"U119075",121.53995,25.0176100025
4,"U119063",121.53635,25.01603,"U119076",121.54195,25.0192200025
16,"U119063",121.53635,25.01603,"U119077",121.536,25.0189000025
40,"U119063",121.53635,25.01603,"U119078",121.53888,25.0170400025
45,"U119063",121.53635,25.01603,"U119079",121.53455,25.0169800025
57,"U119063",121.53635,25.01603,"U119080",121.53686,25.0153900025
5,"U119063",121.53635,25.01603,"U119081",121.53909,25.0133700025
71,"U119063",121.53635,25.01603,"U119082",121.53781,25.0170300025
22,"U119063",121.53635,25.01603,"U119083",121.53846,25.0196000025
2,"U119063",121.53635,25.01603,"U119084",121.54305,25.0190000025
5,"U119063",121.53635,25.01603,"U119085",121.54247,25.0185700025
22,"U119063",121.53635,25.01603,"U119086",121.53928,25.0180400025
8,"U119063",121.53635,25.01603,"U119087",121.54031,25.0169000025
2,"U119063",121.53635,25.01603,"U119088",121.54347,25.0199500025
1,"U119063",121.53635,25.01603,"U119089",121.54242,25.0179100025
3,"U119063",121.53635,25.01603,"U119090",121.53591,25.0211200025
2,"U119064",121.54398,25.01754,"U119065",121.53574,25.0169900025
29,"U119064",121.54398,25.01754,"U119067",121.54145,25.0205300025
75,"U119064",121.54398,25.01754,"U119068",121.54175,25.0198700025
4,"U119064",121.54398,25.01754,"U119069",121.53906,25.0207400025
14,"U119064",121.54398,25.01754,"U119071",121.53992,25.0203600025
11,"U119064",121.54398,25.01754,"U119072",121.53868,25.0188100025
37,"U119064",121.54398,25.01754,"U119075",121.53995,25.0176100025
139,"U119064",121.54398,25.01754,"U119076",121.54195,25.0192200025
6,"U119064",121.54398,25.01754,"U119077",121.536,25.0189000025
3,"U119064",121.54398,25.01754,"U119078",121.53888,25.0170400025
2,"U119064",121.54398,25.01754,"U119082",121.53781,25.0170300025
13,"U119064",121.54398,25.01754,"U119083",121.53846,25.0196000025
154,"U119064",121.54398,25.01754,"U119084",121.54305,25.0190000025
367,"U119064",121.54398,25.01754,"U119085",121.54247,25.0185700025
10,"U119064",121.54398,25.01754,"U119086",121.53928,25.0180400025
25,"U119064",121.54398,25.01754,"U119087",121.54031,25.0169000025
62,"U119064",121.54398,25.01754,"U119088",121.54347,25.0199500025
230,"U119064",121.54398,25.01754,"U119089",121.54242,25.0179100025
4,"U119064",121.54398,25.01754,"U119090",121.53591,25.0211200025
125,"U119064",121.54398,25.01754,"U119091",121.54469,25.0181600025
10,"U119065",121.53574,25.01699,"U119067",121.54145,25.0205300025
6,"U119065",121.53574,25.01699,"U119068",121.54175,25.0198700025
13,"U119065",121.53574,25.01699,"U119069",121.53906,25.0207400025
186,"U119065",121.53574,25.01699,"U119070",121.53583,25.0156100025
10,"U119065",121.53574,25.01699,"U119071",121.53992,25.0203600025
10,"U119065",121.53574,25.01699,"U119072",121.53868,25.0188100025
9,"U119065",121.53574,25.01699,"U119074",121.53825,25.0154800025
32,"U119065",121.53574,25.01699,"U119075",121.53995,25.0176100025
3,"U119065",121.53574,25.01699,"U119076",121.54195,25.0192200025
51,"U119065",121.53574,25.01699,"U119077",121.536,25.0189000025
12,"U119065",121.53574,25.01699,"U119078",121.53888,25.0170400025
154,"U119065",121.53574,25.01699,"U119079",121.53455,25.0169800025
8,"U119065",121.53574,25.01699,"U119080",121.53686,25.0153900025
15,"U119065",121.53574,25.01699,"U119082",121.53781,25.0170300025
39,"U119065",121.53574,25.01699,"U119083",121.53846,25.0196000025
2,"U119065",121.53574,25.01699,"U119084",121.54305,25.0190000025
4,"U119065",121.53574,25.01699,"U119085",121.54247,25.0185700025
21,"U119065",121.53574,25.01699,"U119086",121.53928,25.0180400025
10,"U119065",121.53574,25.01699,"U119087",121.54031,25.0169000025
6,"U119065",121.53574,25.01699,"U119088",121.54347,25.0199500025
1,"U119065",121.53574,25.01699,"U119089",121.54242,25.0179100025
4,"U119065",121.53574,25.01699,"U119090",121.53591,25.0211200025
4,"U119066",121.53633,25.02157,"U119067",121.54145,25.0205300025
2,"U119066",121.53633,25.02157,"U119068",121.54175,25.0198700025
24,"U119066",121.53633,25.02157,"U119069",121.53906,25.0207400025
2,"U119066",121.53633,25.02157,"U119070",121.53583,25.0156100025
17,"U119066",121.53633,25.02157,"U119071",121.53992,25.0203600025
2,"U119066",121.53633,25.02157,"U119072",121.53868,25.0188100025
1,"U119066",121.53633,25.02157,"U119074",121.53825,25.0154800025
11,"U119066",121.53633,25.02157,"U119075",121.53995,25.0176100025
30,"U119066",121.53633,25.02157,"U119077",121.536,25.0189000025
4,"U119066",121.53633,25.02157,"U119079",121.53455,25.0169800025
1,"U119066",121.53633,25.02157,"U119082",121.53781,25.0170300025
43,"U119066",121.53633,25.02157,"U119083",121.53846,25.0196000025
